original_folder	breed_name	filename	description
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_7172.jpg	"The dog is a Scottish deerhound.  
It has a long, lean body covered in a shaggy, grayish coat that appears slightly tousled from movement. The dog is captured mid-stride, with its front legs extended forward and back legs trailing, suggesting it is running at a fast pace. Its head is held high, with a focused expression and dark eyes, while its ears are floppy and tucked back. The background shows a grassy yard dotted with small white flowers, and a brick building with a chain-link fence is visible in the distance. The image conveys a sense of motion and energy as the dog bounds across the open space."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_6735.jpg	"The dog is a Scottish deerhound.  
It has a tall, lean build with long legs and a deep chest, characteristic of the breed. Its coat is wiry and grayish-black, appearing somewhat shaggy, especially around the neck and tail. The dog stands alert on a patch of grass and dirt, with its tongue hanging out, suggesting it may have been running or is warm. It wears a red collar and faces to the right, looking slightly off into the distance. The background features a natural outdoor setting with green grass and some wildflowers, indicating a rural or park-like environment."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_4394.jpg	"The dog is a Scottish deerhound.  
It has a long, shaggy coat of grayish-silver fur that appears slightly matted and windswept, giving it a rugged, natural look. The dog is walking forward with a relaxed but purposeful gait, its tongue lolling out in a pant, suggesting it may have been running or playing. Its ears are floppy and blend into the thick fur around its head, and its dark eyes are focused ahead. The setting is a sunlit grassy field dotted with small white wildflowers, and the greenery suggests a rural or park-like environment. The lighting indicates a bright, clear day, casting soft shadows on the ground."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_1962.jpg	"The dog is a Scottish deerhound.  
It has a long, lean body covered in a rough, wiry coat that is grayish-blue in color, with slightly darker shading along its back and lighter fur on its legs and chest. The dog stands tall and alert, showcasing its elegant and athletic build, with a deep chest and long, tapering tail held low. Its head is narrow with a long muzzle, and it has a calm, intelligent expression. The dog is positioned on a grassy field, likely at a dog show, as indicated by the handler wearing a formal suit and a red ribbon pinned to his jacket. In the background, there is an open landscape with distant hills under a cloudy sky, suggesting an outdoor rural setting."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_8952.jpg	"The dog is a Scottish deerhound.  
It has a long, lean body covered in a rough, wiry coat that is predominantly dark gray with some lighter shading. The dog stands tall and alert on a grassy field, its head held high and mouth slightly open as if panting or barking. Its ears are semi-erect and floppy, and it wears a simple black collar. Behind the dog, a person wearing a gray shirt, blue jeans, and rubber boots is partially visible, standing close but not touching the animal. The setting appears to be an outdoor park or open green space on a sunny day, with shadows indicating bright natural light."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_12595.jpg	"The dog is a Scottish deerhound.  
It has a long, lean body covered in a thick, shaggy coat of dark gray fur with lighter shades around the face and legs. The dog stands tall and alert on a grassy field, displaying its elegant and athletic build. Its head is held high, ears slightly folded, and eyes focused forward, giving it a dignified expression. A handler in a blue jacket and khaki pants stands beside it, gently guiding its posture during what appears to be a dog show event. In the background, there are parked cars, a metal barrier, and a red-and-white tape marking the competition area."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_4218.jpg	"The dog is a Scottish deerhound.  
It has a tall, slender build with long legs and a deep chest, characteristic of the breed. Its coat is rough and wiry, appearing in shades of dark gray or brindle, and it has a long tail that curves slightly upward. The dog is captured mid-stride, walking across a snowy field with its head held high and ears perked, suggesting alertness. The background features a winter landscape with bare trees and a thick layer of snow covering the ground, indicating a cold, open park setting. The sunlight casts a distinct shadow of the dog on the snow, highlighting its graceful form."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_6827.jpg	"The dog is a Scottish deerhound.  
It has a tall, slender build with long legs and a rough, wiry coat that is a mix of gray, black, and brown tones. The dog stands alert on a paved path, its mouth open in a relaxed expression, tongue visible, suggesting it is comfortable and possibly enjoying the outdoors. A person, partially visible behind the dog, holds its leash and gently rests a hand on its back, indicating a calm interaction. The background features a vibrant green field dotted with yellow flowers under a clear blue sky, creating a peaceful rural setting. The lighting is bright and natural, highlighting the dog's elegant features and the serene environment."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_2851.jpg	"The dog is a Scottish deerhound.  
It has a wiry, dark coat with a slightly shaggy texture, and its ears are folded forward, giving it an alert yet gentle expression. The dog’s face is marked with lighter fur around the muzzle and eyes, and its tongue is slightly out, suggesting it might be panting or relaxed. It is sitting in a snowy landscape, with patches of snow covering the ground and some bare twigs visible nearby. The lighting is bright, casting soft shadows behind the dog, indicating a sunny day. The overall scene conveys a calm, wintry atmosphere."
n02092002-Scottish_deerhound	Scottish_deerhound	n02092002_6339.jpg	"The dog is a Scottish deerhound.  
It has a long, lean body covered in a rough, wiry coat that appears dark gray or black. The dog stands tall and alert on all four legs, with its head held high and ears slightly folded back. Its tail hangs down naturally, and it seems to be looking off to the side with an attentive expression. The environment is a snowy outdoor area, likely a field or yard, with patches of bare ground visible beneath the snow. Sparse leafless shrubs can be seen in the background, suggesting a cold winter day."
